Timestamp,Receiver,CodeSpace,Signal,Sensor.Value,Sensor.Unit
2018-04-18 04:09:28,132918,R64K,4465,NA,NA
2018-04-18 04:09:59,132918,R64K,4465,NA,NA
2018-04-18 04:10:34,132918,R64K,4465,NA,NA
2018-04-18 04:10:55,132918,R64K,4465,NA,NA
2018-04-18 04:11:27,132918,R64K,4465,NA,NA
2018-04-18 04:12:26,132918,R64K,4465,NA,NA
2018-04-18 04:12:48,132918,R64K,4465,NA,NA
2018-04-18 04:13:25,132918,R64K,4465,NA,NA
2018-04-18 04:14:17,132918,R64K,4465,NA,NA
2018-04-18 04:15:05,132918,R64K,4465,NA,NA
2018-04-18 04:15:52,132918,R64K,4465,NA,NA
2018-04-18 04:16:12,132918,R64K,4465,NA,NA
2018-04-18 04:16:32,132918,R64K,4465,NA,NA
2018-04-18 04:16:58,132918,R64K,4465,NA,NA
2018-04-18 04:17:18,132918,R64K,4465,NA,NA
2018-04-18 04:17:51,132918,R64K,4465,NA,NA
2018-04-18 04:18:48,132918,R64K,4465,NA,NA
2018-04-18 04:19:42,132918,R64K,4465,NA,NA
2018-04-18 04:20:03,132918,R64K,4465,NA,NA
2018-04-18 04:22:13,132918,R64K,4465,NA,NA
2018-04-18 04:22:38,132918,R64K,4465,NA,NA
2018-04-18 04:22:58,132918,R64K,4465,NA,NA
2018-04-18 04:23:45,132918,R64K,4465,NA,NA
2018-04-18 04:24:25,132918,R64K,4465,NA,NA
2018-04-18 04:25:37,132918,R64K,4465,NA,NA
2018-04-18 04:26:42,132918,R64K,4465,NA,NA
2018-04-18 04:27:30,132918,R64K,4465,NA,NA
2018-04-18 04:28:23,132918,R64K,4465,NA,NA
2018-04-18 04:29:02,132918,R64K,4465,NA,NA
2018-04-18 04:29:32,132918,R64K,4465,NA,NA
2018-04-18 04:30:14,132918,R64K,4465,NA,NA
2018-04-18 04:30:54,132918,R64K,4465,NA,NA
2018-04-18 04:31:49,132918,R64K,4465,NA,NA
2018-04-18 04:32:12,132918,R64K,4465,NA,NA
2018-04-18 04:32:45,132918,R64K,4465,NA,NA
2018-04-18 04:33:20,132918,R64K,4465,NA,NA
2018-04-18 04:34:18,132918,R64K,4465,NA,NA
2018-04-18 04:35:07,132918,R64K,4465,NA,NA
2018-04-18 04:36:23,132918,R64K,4465,NA,NA
2018-04-18 04:36:44,132918,R64K,4465,NA,NA
2018-04-18 04:37:17,132918,R64K,4465,NA,NA
2018-04-18 04:37:56,132918,R64K,4465,NA,NA
2018-04-18 04:38:32,132918,R64K,4465,NA,NA
2018-04-18 04:39:42,132918,R64K,4465,NA,NA
2018-04-18 04:40:20,132918,R64K,4465,NA,NA
2018-04-18 04:41:07,132918,R64K,4465,NA,NA
2018-04-18 04:41:37,132918,R64K,4465,NA,NA
2018-04-18 04:42:37,132918,R64K,4465,NA,NA
2018-04-18 04:43:33,132918,R64K,4465,NA,NA
2018-04-18 04:44:30,132918,R64K,4465,NA,NA
2018-04-18 04:44:54,132918,R64K,4465,NA,NA
2018-04-18 04:45:54,132918,R64K,4465,NA,NA
2018-04-18 04:46:50,132918,R64K,4465,NA,NA
2018-04-18 04:47:24,132918,R64K,4465,NA,NA
2018-04-18 04:48:13,132918,R64K,4465,NA,NA
2018-04-18 04:49:05,132918,R64K,4465,NA,NA
2018-04-18 04:49:48,132918,R64K,4465,NA,NA
2018-04-18 04:50:34,132918,R64K,4465,NA,NA
2018-04-18 04:51:02,132918,R64K,4465,NA,NA
2018-04-18 04:51:30,132918,R64K,4465,NA,NA
2018-04-18 04:52:26,132918,R64K,4465,NA,NA
2018-04-18 04:53:19,132918,R64K,4465,NA,NA
2018-04-18 04:54:12,132918,R64K,4465,NA,NA
2018-04-18 04:54:54,132918,R64K,4465,NA,NA
2018-04-18 04:55:47,132918,R64K,4465,NA,NA
2018-04-18 04:56:46,132918,R64K,4465,NA,NA
2018-04-18 04:57:34,132918,R64K,4465,NA,NA
2018-04-18 04:57:54,132918,R64K,4465,NA,NA
2018-04-18 04:58:28,132918,R64K,4465,NA,NA
2018-04-18 04:59:24,132918,R64K,4465,NA,NA
2018-04-18 04:59:44,132918,R64K,4465,NA,NA
2018-04-18 05:00:44,132918,R64K,4465,NA,NA
2018-04-18 05:01:23,132918,R64K,4465,NA,NA
2018-04-18 05:02:12,132918,R64K,4465,NA,NA
2018-04-18 05:02:46,132918,R64K,4465,NA,NA
2018-04-18 05:03:23,132918,R64K,4465,NA,NA
2018-04-18 05:03:56,132918,R64K,4465,NA,NA
2018-04-18 05:04:16,132918,R64K,4465,NA,NA
2018-04-18 05:04:57,132918,R64K,4465,NA,NA
2018-04-18 05:05:32,132918,R64K,4465,NA,NA
2018-04-18 05:06:17,132918,R64K,4465,NA,NA
2018-04-18 05:07:28,132918,R64K,4465,NA,NA
2018-04-18 05:08:23,132918,R64K,4465,NA,NA
2018-04-18 05:09:00,132918,R64K,4465,NA,NA
2018-04-18 05:11:11,132918,R64K,4465,NA,NA
2018-04-18 05:11:43,132918,R64K,4465,NA,NA
2018-04-18 05:13:47,132918,R64K,4465,NA,NA
2018-04-18 05:15:29,132918,R64K,4465,NA,NA
2018-04-18 05:15:57,132918,R64K,4465,NA,NA
2018-04-18 05:16:21,132918,R64K,4465,NA,NA
2018-04-18 05:17:12,132918,R64K,4465,NA,NA
2018-04-18 05:17:37,132918,R64K,4465,NA,NA
2018-04-18 05:18:03,132918,R64K,4465,NA,NA
2018-04-18 05:18:51,132918,R64K,4465,NA,NA
2018-04-18 05:19:47,132918,R64K,4465,NA,NA
2018-04-18 05:20:35,132918,R64K,4465,NA,NA
2018-04-18 05:21:12,132918,R64K,4465,NA,NA
2018-04-18 05:22:02,132918,R64K,4465,NA,NA
2018-04-18 05:22:41,132918,R64K,4465,NA,NA
2018-04-18 05:23:18,132918,R64K,4465,NA,NA
2018-04-18 05:23:45,132918,R64K,4465,NA,NA
2018-04-18 05:24:22,132918,R64K,4465,NA,NA
2018-04-18 05:25:25,132918,R64K,4465,NA,NA
2018-04-18 05:28:12,132918,R64K,4465,NA,NA
2018-04-18 05:28:43,132918,R64K,4465,NA,NA
2018-04-18 05:29:27,132918,R64K,4465,NA,NA
2018-04-18 05:29:56,132918,R64K,4465,NA,NA
2018-04-18 05:30:18,132918,R64K,4465,NA,NA
2018-04-18 05:30:45,132918,R64K,4465,NA,NA
2018-04-18 05:31:08,132918,R64K,4465,NA,NA
2018-04-18 05:31:42,132918,R64K,4465,NA,NA
2018-04-18 05:32:36,132918,R64K,4465,NA,NA
2018-04-18 05:34:44,132918,R64K,4465,NA,NA
2018-04-18 05:35:44,132908,R64K,4456,NA,NA
2018-04-18 05:36:42,132918,R64K,4465,NA,NA
2018-04-18 05:36:43,132908,R64K,4456,NA,NA
2018-04-18 05:37:56,132918,R64K,4510,NA,NA
2018-04-18 05:38:25,132908,R64K,4456,NA,NA
2018-04-18 05:39:12,132918,R64K,4510,NA,NA
2018-04-18 05:39:20,132908,R64K,4456,NA,NA
2018-04-18 05:39:54,132908,R64K,4456,NA,NA
2018-04-18 05:40:15,132918,R64K,4510,NA,NA
2018-04-18 05:40:21,132908,R64K,4456,NA,NA
2018-04-18 05:40:38,132918,R64K,4465,NA,NA
2018-04-18 05:40:41,132908,R64K,4456,NA,NA
2018-04-18 05:41:05,132918,R64K,4465,NA,NA
2018-04-18 05:41:28,132908,R64K,4456,NA,NA
2018-04-18 05:41:51,132908,R64K,4456,NA,NA
2018-04-18 05:42:21,132908,R64K,4456,NA,NA
2018-04-18 05:43:11,132918,R64K,4465,NA,NA
2018-04-18 05:43:18,132908,R64K,4456,NA,NA
2018-04-18 05:44:15,132908,R64K,4456,NA,NA
2018-04-18 05:44:35,132908,R64K,4456,NA,NA
2018-04-18 05:44:47,132918,R64K,4465,NA,NA
2018-04-18 05:45:53,132918,R64K,4465,NA,NA
2018-04-18 05:46:55,132908,R64K,4456,NA,NA
2018-04-18 05:47:00,132918,R64K,4465,NA,NA
2018-04-18 05:47:27,132918,R64K,4465,NA,NA
2018-04-18 05:48:27,132918,R64K,4465,NA,NA
2018-04-18 05:50:03,132918,R64K,4465,NA,NA
2018-04-18 05:50:56,132918,R64K,4465,NA,NA
2018-04-18 05:51:56,132918,R64K,4465,NA,NA
2018-04-18 05:52:51,132918,R64K,4465,NA,NA
2018-04-18 05:53:36,132918,R64K,4465,NA,NA
2018-04-18 05:54:03,132918,R64K,4465,NA,NA
2018-04-18 05:54:31,132918,R64K,4465,NA,NA
2018-04-18 05:54:54,132918,R64K,4465,NA,NA
2018-04-18 05:56:05,132918,R64K,4465,NA,NA
2018-04-18 05:57:01,132918,R64K,4465,NA,NA
2018-04-18 05:58:08,132918,R64K,4465,NA,NA
2018-04-18 05:58:38,132918,R64K,4465,NA,NA
2018-04-18 06:00:51,132918,R64K,4465,NA,NA
2018-04-18 06:01:42,132918,R64K,4465,NA,NA
2018-04-18 06:02:05,132918,R64K,4465,NA,NA
2018-04-18 06:02:27,132918,R64K,4465,NA,NA
2018-04-18 06:03:33,132918,R64K,4465,NA,NA
2018-04-18 06:04:03,132918,R64K,4465,NA,NA
2018-04-18 06:05:50,132918,R64K,4465,NA,NA
2018-04-18 06:06:45,132918,R64K,4465,NA,NA
2018-04-18 06:07:36,132918,R64K,4465,NA,NA
2018-04-18 06:08:02,132918,R64K,4465,NA,NA
2018-04-18 06:08:29,132918,R64K,4465,NA,NA
2018-04-18 06:09:40,132918,R64K,4465,NA,NA
2018-04-18 06:10:03,132918,R64K,4465,NA,NA
2018-04-18 06:10:51,132918,R64K,4465,NA,NA
2018-04-18 06:11:47,132918,R64K,4465,NA,NA
2018-04-18 06:12:17,132918,R64K,4465,NA,NA
2018-04-18 06:16:08,132918,R64K,4465,NA,NA
2018-04-18 06:17:33,132918,R64K,4465,NA,NA
2018-04-18 06:21:44,132918,R64K,4465,NA,NA
2018-04-18 06:24:00,132918,R64K,4465,NA,NA
2018-04-18 06:25:23,132918,R64K,4465,NA,NA
2018-04-18 06:27:33,132918,R64K,4465,NA,NA
2018-04-18 06:28:15,132918,R64K,4465,NA,NA
2018-04-18 06:28:37,132918,R64K,4465,NA,NA
2018-04-18 06:28:57,132918,R64K,4465,NA,NA
2018-04-18 06:29:47,132918,R64K,4465,NA,NA
2018-04-18 06:30:21,132918,R64K,4465,NA,NA
2018-04-18 06:31:09,132918,R64K,4465,NA,NA
2018-04-18 06:31:31,132918,R64K,4465,NA,NA
2018-04-18 06:32:17,132918,R64K,4465,NA,NA
2018-04-18 06:32:45,132918,R64K,4465,NA,NA
2018-04-18 06:33:05,132918,R64K,4465,NA,NA
2018-04-18 06:34:33,132918,R64K,4465,NA,NA
2018-04-18 06:35:32,132918,R64K,4465,NA,NA
2018-04-18 06:36:01,132918,R64K,4465,NA,NA
2018-04-18 06:36:46,132918,R64K,4465,NA,NA
2018-04-18 06:37:38,132918,R64K,4465,NA,NA
2018-04-18 06:38:37,132918,R64K,4465,NA,NA
2018-04-18 06:39:22,132918,R64K,4465,NA,NA
2018-04-18 06:40:04,132918,R64K,4465,NA,NA
2018-04-18 06:40:29,132918,R64K,4465,NA,NA
2018-04-18 06:42:03,132918,R64K,4465,NA,NA
2018-04-18 06:42:24,132918,R64K,4465,NA,NA
2018-04-18 06:42:50,132918,R64K,4465,NA,NA
2018-04-18 06:43:22,132918,R64K,4465,NA,NA
2018-04-18 06:44:01,132918,R64K,4465,NA,NA
2018-04-18 06:45:00,132918,R64K,4465,NA,NA
2018-04-18 06:45:45,132918,R64K,4465,NA,NA
2018-04-18 06:46:11,132918,R64K,4465,NA,NA
2018-04-18 06:46:44,132918,R64K,4465,NA,NA
2018-04-18 06:47:26,132918,R64K,4465,NA,NA
2018-04-18 06:48:18,132918,R64K,4465,NA,NA
2018-04-18 06:49:11,132918,R64K,4465,NA,NA
2018-04-18 06:49:48,132918,R64K,4465,NA,NA
2018-04-18 06:50:22,132918,R64K,4465,NA,NA
2018-04-18 06:50:59,132918,R64K,4465,NA,NA
2018-04-18 06:52:18,132918,R64K,4465,NA,NA
2018-04-18 06:53:48,132918,R64K,4465,NA,NA
2018-04-18 06:54:39,132918,R64K,4465,NA,NA
2018-04-18 06:55:36,132918,R64K,4465,NA,NA
2018-04-18 06:56:33,132918,R64K,4465,NA,NA
2018-04-18 06:56:54,132918,R64K,4465,NA,NA
2018-04-18 06:58:14,132918,R64K,4465,NA,NA
2018-04-18 06:58:39,132918,R64K,4465,NA,NA
2018-04-18 06:59:15,132918,R64K,4465,NA,NA
2018-04-18 07:00:09,132918,R64K,4465,NA,NA
2018-04-18 07:00:39,132918,R64K,4465,NA,NA
2018-04-18 07:01:20,132918,R64K,4465,NA,NA
2018-04-18 07:02:01,132918,R64K,4465,NA,NA
2018-04-18 07:02:33,132918,R64K,4465,NA,NA
2018-04-18 07:03:04,132918,R64K,4465,NA,NA
2018-04-18 07:03:36,132918,R64K,4465,NA,NA
2018-04-18 07:04:25,132918,R64K,4465,NA,NA
2018-04-18 07:05:25,132918,R64K,4465,NA,NA
2018-04-18 07:06:20,132918,R64K,4465,NA,NA
2018-04-18 07:07:45,132918,R64K,4465,NA,NA
2018-04-18 07:08:21,132918,R64K,4465,NA,NA
2018-04-18 07:09:13,132918,R64K,4465,NA,NA
2018-04-18 07:09:36,132918,R64K,4465,NA,NA
2018-04-18 07:09:58,132918,R64K,4465,NA,NA
2018-04-18 07:10:28,132918,R64K,4465,NA,NA
2018-04-18 07:10:48,132918,R64K,4465,NA,NA
2018-04-18 07:12:22,132918,R64K,4465,NA,NA
2018-04-18 07:13:01,132918,R64K,4465,NA,NA
2018-04-18 07:13:26,132918,R64K,4465,NA,NA
2018-04-18 07:14:01,132918,R64K,4465,NA,NA
2018-04-18 07:14:46,132918,R64K,4465,NA,NA
2018-04-18 07:15:38,132918,R64K,4465,NA,NA
2018-04-18 07:16:03,132918,R64K,4465,NA,NA
2018-04-18 07:17:03,132918,R64K,4465,NA,NA
2018-04-18 07:17:23,132918,R64K,4465,NA,NA
2018-04-18 07:17:50,132918,R64K,4465,NA,NA
2018-04-18 07:18:33,132918,R64K,4465,NA,NA
2018-04-18 07:19:32,132918,R64K,4465,NA,NA
2018-04-18 07:20:22,132918,R64K,4465,NA,NA
2018-04-18 07:20:54,132918,R64K,4465,NA,NA
2018-04-18 07:21:33,132918,R64K,4465,NA,NA
2018-04-18 07:21:57,132918,R64K,4465,NA,NA
2018-04-18 07:22:32,132918,R64K,4465,NA,NA
2018-04-18 07:23:17,132918,R64K,4465,NA,NA
2018-04-18 07:24:16,132918,R64K,4465,NA,NA
2018-04-18 07:24:46,132918,R64K,4465,NA,NA
2018-04-18 07:25:09,132918,R64K,4465,NA,NA
2018-04-18 07:25:37,132918,R64K,4465,NA,NA
2018-04-18 07:26:27,132918,R64K,4465,NA,NA
2018-04-18 07:26:52,132918,R64K,4465,NA,NA
2018-04-18 07:27:12,132918,R64K,4465,NA,NA
2018-04-18 07:27:58,132918,R64K,4465,NA,NA
2018-04-18 07:28:52,132918,R64K,4465,NA,NA
2018-04-18 07:29:47,132918,R64K,4465,NA,NA
2018-04-18 07:31:32,132918,R64K,4465,NA,NA
2018-04-18 07:32:27,132918,R64K,4465,NA,NA
2018-04-18 07:33:14,132918,R64K,4465,NA,NA
2018-04-18 07:33:41,132918,R64K,4465,NA,NA
2018-04-18 07:34:34,132918,R64K,4465,NA,NA
2018-04-18 07:35:11,132918,R64K,4465,NA,NA
2018-04-18 07:35:31,132918,R64K,4465,NA,NA
2018-04-18 07:36:25,132918,R64K,4465,NA,NA
2018-04-18 07:36:47,132918,R64K,4465,NA,NA
2018-04-18 07:37:33,132918,R64K,4465,NA,NA
2018-04-18 07:38:30,132918,R64K,4465,NA,NA
2018-04-18 07:39:21,132918,R64K,4465,NA,NA
2018-04-18 07:39:56,132918,R64K,4465,NA,NA
2018-04-18 07:40:25,132918,R64K,4465,NA,NA
2018-04-18 07:41:11,132918,R64K,4465,NA,NA
2018-04-18 07:41:31,132918,R64K,4465,NA,NA
2018-04-18 07:42:00,132918,R64K,4465,NA,NA
2018-04-18 07:42:48,132918,R64K,4465,NA,NA
2018-04-18 07:43:12,132918,R64K,4465,NA,NA
2018-04-18 07:43:37,132918,R64K,4465,NA,NA
2018-04-18 07:44:11,132918,R64K,4465,NA,NA
2018-04-18 07:44:58,132918,R64K,4465,NA,NA
2018-04-18 07:45:30,132918,R64K,4465,NA,NA
2018-04-18 07:46:26,132918,R64K,4465,NA,NA
2018-04-18 07:46:52,132918,R64K,4465,NA,NA
2018-04-18 07:47:52,132918,R64K,4465,NA,NA
2018-04-18 07:48:26,132918,R64K,4465,NA,NA
2018-04-18 07:49:00,132918,R64K,4465,NA,NA
2018-04-18 07:49:37,132918,R64K,4465,NA,NA
2018-04-18 07:50:10,132918,R64K,4465,NA,NA
2018-04-18 07:50:33,132918,R64K,4465,NA,NA
2018-04-18 07:51:30,132918,R64K,4465,NA,NA
2018-04-18 07:52:28,132918,R64K,4465,NA,NA
2018-04-18 07:53:06,132918,R64K,4465,NA,NA
2018-04-18 07:53:59,132918,R64K,4465,NA,NA
2018-04-18 07:54:26,132918,R64K,4465,NA,NA
2018-04-18 07:55:14,132918,R64K,4465,NA,NA
2018-04-18 07:55:43,132918,R64K,4465,NA,NA
2018-04-18 07:56:28,132918,R64K,4465,NA,NA
2018-04-18 07:56:51,132918,R64K,4465,NA,NA
2018-04-18 07:57:35,132918,R64K,4465,NA,NA
2018-04-18 07:58:16,132918,R64K,4465,NA,NA
2018-04-18 07:59:15,132918,R64K,4465,NA,NA
2018-04-18 07:59:44,132918,R64K,4465,NA,NA
2018-04-18 08:00:33,132918,R64K,4465,NA,NA
2018-04-18 08:01:32,132918,R64K,4465,NA,NA
2018-04-18 08:02:31,132918,R64K,4465,NA,NA
2018-04-18 08:03:15,132918,R64K,4465,NA,NA
2018-04-18 08:03:42,132918,R64K,4465,NA,NA
2018-04-18 08:04:21,132918,R64K,4465,NA,NA
2018-04-18 08:05:15,132918,R64K,4465,NA,NA
2018-04-18 08:05:51,132918,R64K,4465,NA,NA
2018-04-18 08:06:15,132918,R64K,4465,NA,NA
2018-04-18 08:06:57,132918,R64K,4465,NA,NA
2018-04-18 08:07:20,132918,R64K,4465,NA,NA
2018-04-18 08:08:18,132918,R64K,4465,NA,NA
2018-04-18 08:09:09,132918,R64K,4465,NA,NA
2018-04-18 08:10:00,132918,R64K,4465,NA,NA
2018-04-18 08:10:47,132918,R64K,4465,NA,NA
2018-04-18 08:11:37,132918,R64K,4465,NA,NA
2018-04-18 08:12:20,132918,R64K,4465,NA,NA
2018-04-18 08:12:45,132918,R64K,4465,NA,NA
2018-04-18 08:13:11,132918,R64K,4465,NA,NA
2018-04-18 08:13:43,132918,R64K,4465,NA,NA
2018-04-18 08:14:09,132918,R64K,4465,NA,NA
2018-04-18 08:15:08,132918,R64K,4465,NA,NA
2018-04-18 08:15:33,132918,R64K,4465,NA,NA
2018-04-18 08:16:23,132918,R64K,4465,NA,NA
2018-04-18 08:16:58,132918,R64K,4465,NA,NA
2018-04-18 08:17:21,132918,R64K,4465,NA,NA
2018-04-18 08:17:58,132918,R64K,4465,NA,NA
2018-04-18 08:18:40,132918,R64K,4465,NA,NA
2018-04-18 08:19:28,132918,R64K,4465,NA,NA
2018-04-18 08:19:54,132918,R64K,4465,NA,NA
2018-04-18 08:20:23,132918,R64K,4465,NA,NA
2018-04-18 08:21:15,132918,R64K,4465,NA,NA
2018-04-18 08:21:36,132918,R64K,4465,NA,NA
2018-04-18 08:22:04,132918,R64K,4465,NA,NA
2018-04-18 08:22:34,132918,R64K,4465,NA,NA
2018-04-18 08:23:33,132918,R64K,4465,NA,NA
2018-04-18 08:24:00,132918,R64K,4465,NA,NA
2018-04-18 08:24:53,132918,R64K,4465,NA,NA
2018-04-18 08:25:53,132918,R64K,4465,NA,NA
2018-04-18 08:26:15,132918,R64K,4465,NA,NA
2018-04-18 08:26:49,132918,R64K,4465,NA,NA
2018-04-18 08:27:40,132918,R64K,4465,NA,NA
2018-04-18 08:28:00,132918,R64K,4465,NA,NA
2018-04-18 08:28:49,132918,R64K,4465,NA,NA
2018-04-18 08:29:36,132918,R64K,4465,NA,NA
2018-04-18 08:30:28,132918,R64K,4465,NA,NA
2018-04-18 08:30:51,132918,R64K,4465,NA,NA
2018-04-18 08:31:31,132918,R64K,4465,NA,NA
2018-04-18 08:32:06,132918,R64K,4465,NA,NA
2018-04-18 08:33:01,132918,R64K,4465,NA,NA
2018-04-18 08:33:23,132918,R64K,4465,NA,NA
2018-04-18 08:33:54,132918,R64K,4465,NA,NA
2018-04-18 08:34:14,132918,R64K,4465,NA,NA
2018-04-18 08:35:12,132918,R64K,4465,NA,NA
2018-04-18 08:35:54,132918,R64K,4465,NA,NA
2018-04-18 08:36:15,132918,R64K,4465,NA,NA
2018-04-18 08:37:06,132918,R64K,4465,NA,NA
2018-04-18 08:37:48,132918,R64K,4465,NA,NA
2018-04-18 08:38:40,132918,R64K,4465,NA,NA
2018-04-18 08:39:05,132918,R64K,4465,NA,NA
2018-04-18 08:39:38,132918,R64K,4465,NA,NA
2018-04-18 08:40:02,132918,R64K,4465,NA,NA
2018-04-18 08:40:27,132918,R64K,4465,NA,NA
2018-04-18 08:41:25,132918,R64K,4465,NA,NA
2018-04-18 08:41:59,132918,R64K,4465,NA,NA
2018-04-18 08:42:37,132918,R64K,4465,NA,NA
2018-04-18 08:43:09,132918,R64K,4465,NA,NA
2018-04-18 08:44:05,132918,R64K,4465,NA,NA
2018-04-18 08:44:39,132918,R64K,4465,NA,NA
2018-04-18 08:45:10,132918,R64K,4465,NA,NA
2018-04-18 08:45:41,132918,R64K,4465,NA,NA
2018-04-18 08:46:07,132918,R64K,4465,NA,NA
2018-04-18 08:46:41,132918,R64K,4465,NA,NA
2018-04-18 08:47:05,132918,R64K,4465,NA,NA
2018-04-18 08:48:05,132918,R64K,4465,NA,NA
2018-04-18 08:48:35,132918,R64K,4465,NA,NA
2018-04-18 08:49:03,132918,R64K,4465,NA,NA
2018-04-18 08:49:38,132918,R64K,4465,NA,NA
2018-04-18 08:50:15,132918,R64K,4465,NA,NA
2018-04-18 08:51:13,132918,R64K,4465,NA,NA
2018-04-18 08:52:02,132918,R64K,4465,NA,NA
2018-04-18 08:52:55,132918,R64K,4465,NA,NA
2018-04-18 08:53:43,132918,R64K,4465,NA,NA
2018-04-18 08:54:39,132918,R64K,4465,NA,NA
2018-04-18 08:55:27,132918,R64K,4465,NA,NA
2018-04-18 08:55:55,132918,R64K,4465,NA,NA
2018-04-18 08:56:53,132918,R64K,4465,NA,NA
2018-04-18 08:57:40,132918,R64K,4465,NA,NA
2018-04-18 08:58:18,132918,R64K,4465,NA,NA
2018-04-18 08:58:48,132918,R64K,4465,NA,NA
2018-04-18 08:59:23,132918,R64K,4465,NA,NA
2018-04-18 09:00:06,132918,R64K,4465,NA,NA
2018-04-18 09:00:53,132918,R64K,4465,NA,NA
2018-04-18 09:01:41,132918,R64K,4465,NA,NA
2018-04-18 09:02:09,132918,R64K,4465,NA,NA
2018-04-18 09:03:04,132918,R64K,4465,NA,NA
2018-04-18 09:03:29,132918,R64K,4465,NA,NA
2018-04-18 09:04:12,132918,R64K,4465,NA,NA
2018-04-18 09:05:01,132918,R64K,4465,NA,NA
2018-04-18 09:05:39,132918,R64K,4465,NA,NA
2018-04-18 09:06:12,132918,R64K,4465,NA,NA
2018-04-18 09:06:53,132918,R64K,4465,NA,NA
2018-04-18 09:07:43,132918,R64K,4465,NA,NA
2018-04-18 09:08:37,132918,R64K,4465,NA,NA
2018-04-18 09:09:12,132918,R64K,4465,NA,NA
2018-04-18 09:10:10,132918,R64K,4465,NA,NA
2018-04-18 09:10:46,132918,R64K,4465,NA,NA
2018-04-18 09:11:36,132918,R64K,4465,NA,NA
2018-04-18 09:12:00,132918,R64K,4465,NA,NA
2018-04-18 09:12:56,132918,R64K,4465,NA,NA
2018-04-18 09:13:55,132918,R64K,4465,NA,NA
2018-04-18 09:14:16,132918,R64K,4465,NA,NA
2018-04-18 09:15:14,132918,R64K,4465,NA,NA
2018-04-18 09:15:55,132918,R64K,4465,NA,NA
2018-04-18 09:16:25,132918,R64K,4465,NA,NA
2018-04-18 09:17:08,132918,R64K,4465,NA,NA
2018-04-18 09:17:56,132918,R64K,4465,NA,NA
2018-04-18 09:18:16,132918,R64K,4465,NA,NA
2018-04-18 09:18:38,132918,R64K,4465,NA,NA
2018-04-18 09:19:33,132918,R64K,4465,NA,NA
2018-04-18 09:20:31,132918,R64K,4465,NA,NA
2018-04-18 09:21:05,132918,R64K,4465,NA,NA
2018-04-18 09:21:56,132918,R64K,4465,NA,NA
2018-04-18 09:22:53,132918,R64K,4465,NA,NA
2018-04-18 09:23:33,132918,R64K,4465,NA,NA
2018-04-18 09:23:55,132918,R64K,4465,NA,NA
2018-04-18 09:24:18,132918,R64K,4465,NA,NA
2018-04-18 09:24:42,132918,R64K,4465,NA,NA
2018-04-18 09:25:13,132918,R64K,4465,NA,NA
2018-04-18 09:26:02,132918,R64K,4465,NA,NA
2018-04-18 09:26:50,132918,R64K,4465,NA,NA
2018-04-18 09:27:15,132918,R64K,4465,NA,NA
2018-04-18 09:28:11,132918,R64K,4465,NA,NA
2018-04-18 09:29:11,132918,R64K,4465,NA,NA
